source,target,amount,label
375,651,1,0
375,604,1,0
375,1390,1,0
375,2336,1,0
375,603,1,0
375,900,1,0
375,7578,10,1
375,7591,10,1
2409,376,3,0
7335,376,2,0
464,376,1,0
824,376,1,0
1386,376,1,0
398,376,1,0
376,7335,3,0
376,2409,2,0
376,7560,1,0
376,464,1,0
376,3128,1,0
376,824,1,0
376,398,1,0
399,377,10,0
3413,377,1,0
377,399,10,0
377,3413,1,0
400,378,5,0
378,400,5,0
1209,379,3,0
389,379,1,0
1230,379,1,0
466,379,1,0
379,1209,2,0
379,1230,1,0
379,466,1,0
676,380,2,0
668,380,1,0
777,380,1,0
380,676,2,0
380,668,1,0
380,777,1,0
491,381,2,0
392,381,2,0
551,381,1,0
1351,381,1,0
381,551,5,0
1002,382,2,0
777,382,1,0
1004,382,1,0
918,382,1,0
424,382,1,0
654,382,1,0
7589,382,1,0
422,382,1,0
382,777,1,0
382,1004,1,0
382,1002,1,0
382,424,1,0
382,422,1,0
382,7589,6,1
7564,383,3,0
580,383,1,0
617,383,1,0
2547,383,1,0
715,383,1,0
1647,383,1,0
5342,383,3,0
383,7564,3,0
383,580,1,0
383,617,1,0
383,2547,1,0
383,715,1,0
383,1647,1,0
679,384,10,0
866,384,2,0
7375,384,1,0
541,384,1,0
1688,384,1,0
2481,384,1,0
384,679,10,0
384,866,1,0
384,541,1,0
1691,385,5,0
1114,385,3,0
7564,385,3,0
926,385,3,0
613,385,2,0
2008,385,1,0
7570,385,1,0
385,1114,3,0
385,926,3,0
385,7564,3,0
385,613,2,0
385,2008,1,0
385,7570,10,1
732,386,2,0
495,386,1,0
462,386,1,0
7564,386,1,0
386,732,2,0
386,495,1,0
386,462,1,0
386,7564,10,0
1121,387,5,0
2599,387,1,0
387,1121,5,0
828,388,10,0
491,388,1,0
388,491,1,0
1077,389,1,0
491,389,1,0
2998,389,1,0
2219,389,1,0
2123,389,1,0
630,389,1,0
389,439,2,0
389,7400,2,0
389,1077,1,0
389,2998,1,0
389,2219,1,0
389,491,1,0
389,2123,1,0
389,469,1,0
389,630,1,0
452,391,1,0
391,452,1,0
491,392,4,0
1161,392,3,0
1508,392,1,0
392,491,3,0
392,1161,3,0
392,1508,1,0
7565,393,5,0
7410,393,2,0
7333,393,1,0
2890,393,1,0
2949,393,1,0
1774,393,1,0
7389,393,1,0
2212,393,1,0
2929,393,1,0
452,393,1,0
393,7565,5,0
393,2890,1,0
393,2949,1,0
393,1774,1,0
393,7389,1,0
393,2212,1,0
393,2929,1,0
393,452,1,0
393,7333,1,0
393,7410,1,0
5342,394,3,0
7412,395,1,0
2310,395,1,0
1540,395,1,0
962,395,1,0
1166,395,1,0
395,7412,1,0
395,2310,1,0
395,1540,1,0
395,962,1,0
395,1166,1,0
702,397,3,0
1060,397,2,0
666,397,1,0
1156,397,1,0
707,397,1,0
1877,397,1,0
1196,397,1,0
397,1196,5,0
397,702,3,0
397,666,1,0
397,1156,1,0
397,707,1,0
397,1877,1,0
397,1060,1,0
416,398,2,0
1379,398,1,0
706,398,1,0
3359,398,1,0
720,398,1,0
398,416,2,0
398,899,1,0
398,1379,1,0
398,706,1,0
398,3359,1,0
398,720,1,0
498,400,1,0
2336,400,2,0
2974,401,1,0
715,401,1,0
1666,401,1,0
660,401,1,0
401,2974,1,0
401,715,1,0
401,1666,1,0
401,660,1,0
401,1611,1,0
610,402,2,0
991,402,2,0
438,402,2,0
1115,402,2,0
744,402,1,0
402,438,4,0
402,991,2,0
402,1115,2,0
402,744,1,0
402,483,1,0
402,610,1,0
701,403,2,0
939,403,1,0
1695,403,1,0
1001,403,1,0
935,403,1,0
1992,403,1,0
1430,403,1,0
511,403,1,0
851,403,1,0
714,403,1,0
1159,403,1,0
403,939,1,0
403,2699,1,0
403,1695,1,0
403,1001,1,0
403,935,1,0
403,1992,1,0
403,1430,1,0
403,406,1,0
403,511,1,0
403,851,1,0
403,714,1,0
2648,404,1,0
785,404,1,0
620,404,1,0
909,404,1,0
424,404,1,0
444,404,1,0
1959,404,1,0
2506,404,1,0
473,404,1,0
1956,404,1,0
661,404,1,0
1628,404,1,0
404,661,2,0
404,2648,1,0
404,785,1,0
404,620,1,0
404,909,1,0
404,444,1,0
404,1959,1,0
404,2506,1,0
404,473,1,0
404,1956,1,0
404,424,1,0
404,1628,1,0
909,405,2,0
468,405,1,0
507,405,1,0
569,405,1,0
531,405,1,0
444,405,1,0
405,909,2,0
405,468,1,0
405,507,1,0
405,569,1,0
405,531,1,0
405,444,1,0
7564,406,3,0
1111,406,2,0
721,406,1,0
2622,406,1,0
536,406,1,0
5342,406,3,0
406,7564,4,0
406,721,2,0
406,2036,2,0
406,1111,2,0
406,2622,1,0
406,536,1,0
6014,407,10,0
1450,407,1,0
7564,408,4,0
1453,408,1,0
542,408,1,0
986,408,1,0
467,408,1,0
622,408,1,0
619,408,1,0
408,7564,4,0
408,1453,1,0
408,542,1,0
408,986,1,0
408,467,1,0
408,622,1,0
408,619,1,0
2832,409,5,0
1481,409,3,0
2164,409,2,0
2130,409,2,0
2169,409,1,0
1287,409,1,0
1128,409,1,0
1970,409,1,0
7603,409,1,0
409,797,10,0
409,2164,2,0
409,1481,2,0
409,2130,2,0
409,2169,1,0
409,2835,1,0
409,1287,1,0
409,2832,1,0
409,1128,1,0
409,1970,1,0
409,7603,1,1
409,2138,1,0
633,410,6,0
1027,410,5,0
800,410,2,0
2208,410,1,0
742,410,1,0
2938,410,1,0
2157,410,1,0
486,410,1,0
410,742,5,0
410,633,5,0
410,1027,5,0
410,486,5,0
410,800,2,0
410,2208,1,0
410,2938,1,0
410,2157,1,0
2956,411,1,0
7588,411,1,0
411,2956,1,0
411,7588,1,1
5342,412,2,0
417,412,1,0
3337,412,1,0
496,412,1,0
1380,412,1,0
759,412,1,0
1853,412,1,0
7550,412,1,0
412,5342,3,0
412,417,1,0
412,496,1,0
412,1380,1,0
412,759,1,0
412,975,1,0
412,1853,1,0
412,7550,1,0
412,1307,1,0
412,716,10,0
1372,413,2,0
1857,413,2,0
890,413,1,0
572,413,1,0
413,1857,2,0
413,1372,1,0
413,1155,1,0
413,890,1,0
413,572,1,0
828,414,10,0
545,415,10,0
829,415,8,0
3324,415,1,0
7558,415,1,0
415,829,10,0
415,545,3,0
415,3324,1,0
415,7558,1,0
898,416,7,0
1071,416,4,0
432,416,1,0
490,416,1,0
416,898,7,0
416,1071,4,0
416,432,2,0
416,490,1,0
1199,417,3,0
520,417,2,0
1582,417,1,0
417,901,9,0
417,520,3,0
417,1199,3,0
417,1582,1,0
417,7591,5,1
417,754,10,0
417,7512,10,0
771,419,2,0
774,419,1,0
1927,419,1,0
990,419,1,0
655,419,1,0
531,419,1,0
987,419,1,0
1214,419,1,0
606,419,1,0
419,774,1,0
419,1927,1,0
419,990,1,0
419,655,1,0
419,531,1,0
419,771,1,0
419,987,1,0
419,1214,1,0
419,606,1,0
1611,420,5,0
1926,420,2,0
772,420,2,0
1456,421,5,0
529,421,1,0
421,529,1,0
536,422,3,0
851,422,1,0
507,422,1,0
1419,422,1,0
1920,422,1,0
467,422,1,0
535,422,1,0
422,536,2,0
422,1419,2,0
422,535,2,0
422,507,1,0
422,1920,1,0
422,467,1,0
1718,423,2,0
1659,423,1,0
1108,423,1,0
423,1277,2,0
423,1718,2,0
423,1108,2,0
423,1659,1,0
1379,424,3,0
638,424,1,0
2188,424,1,0
1030,424,1,0
1437,424,1,0
537,424,1,0
424,638,1,0
424,2188,1,0
424,1138,1,0
424,1030,1,0
424,1437,1,0
424,537,1,0
424,645,10,0
468,425,10,0
7570,425,8,0
425,468,10,0
425,7570,10,1
515,426,10,0
933,426,1,0
2555,426,1,0
7518,426,1,0
7374,426,1,0
426,515,10,0
426,2555,1,0
426,7518,1,0
426,7374,1,0
1189,427,4,0
462,427,1,0
1509,427,1,0
1777,427,1,0
427,1189,4,0
427,1509,1,0
427,1777,1,0
7588,428,5,0
428,7600,10,1
831,430,10,0
817,430,5,0
1055,430,5,0
7595,430,1,0
430,831,10,0
430,817,5,0
430,1055,5,0
430,7595,2,1
430,7509,2,0
861,431,6,0
610,431,2,0
1549,431,2,0
2340,431,1,0
3201,431,1,0
1552,431,1,0
7398,431,5,0
431,861,9,0
431,1552,3,0
431,610,2,0
431,1549,2,0
431,2340,1,0
431,3201,1,0
431,493,10,0
1887,432,2,0
637,432,2,0
604,432,1,0
1772,432,1,0
1195,432,1,0
3301,432,1,0
1822,432,1,0
896,432,1,0
3254,432,1,0
432,1887,2,0
432,637,2,0
432,604,1,0
432,1772,1,0
432,1195,1,0
432,1793,1,0
432,3301,1,0
432,1822,1,0
432,896,1,0
432,3254,1,0
1063,433,2,0
572,433,1,0
2369,433,1,0
3254,433,1,0
2370,433,1,0
890,433,1,0
751,433,1,0
7541,433,1,0
433,1063,2,0
433,572,1,0
433,2369,1,0
433,3254,1,0
433,2370,1,0
433,890,1,0
433,751,1,0
433,7595,1,1
433,7541,10,0
2421,434,8,0
1821,434,3,0
1278,434,2,0
435,434,2,0
460,434,1,0
434,2421,2,0
434,1278,2,0
434,460,1,0
2261,435,1,0
1855,435,1,0
627,435,1,0
1190,435,1,0
435,1855,1,0
435,2368,1,0
435,627,1,0
435,1190,1,0
435,1825,1,0
501,436,9,0
937,436,3,0
1419,436,1,0
768,436,1,0
436,1419,1,0
436,7437,10,0
472,437,4,0
2014,437,1,0
720,437,1,0
669,437,1,0
437,472,3,0
437,2014,1,0
437,720,1,0
437,1979,1,0
437,669,1,0
521,438,3,0
505,438,1,0
438,521,1,0
438,505,1,0
438,439,1,0
438,5140,1,0
625,439,3,0
1044,439,2,0
994,439,1,0
1402,439,1,0
439,625,3,0
439,1044,2,0
439,994,1,0
439,1402,1,0
514,440,3,0
440,514,4,0
1238,441,5,0
775,441,3,0
514,441,1,0
721,441,1,0
1237,441,1,0
2501,441,1,0
1613,441,1,0
441,1238,5,0
441,775,3,0
441,721,1,0
441,1237,1,0
441,2501,1,0
441,1613,1,0
537,442,2,0
1106,442,1,0
2500,442,1,0
1630,442,1,0
1947,442,1,0
851,442,1,0
442,1637,3,0
442,1218,2,0
442,537,2,0
442,1106,1,0
442,2500,1,0
442,1630,1,0
442,1947,1,0
442,851,1,0
442,7402,10,0
442,7511,10,0
7564,443,3,0
491,443,1,0
2491,443,1,0
824,443,1,0
443,517,2,0
443,2491,1,0
443,2496,1,0
443,7387,1,0
443,7564,10,0
927,444,4,0
1014,444,3,0
784,444,3,0
1683,444,2,0
2048,444,1,0
851,444,1,0
563,444,1,0
1630,444,1,0
508,444,1,0
566,444,1,0
3172,444,5,0
444,1014,3,0
444,927,3,0
444,1928,1,0
444,2048,1,0
444,851,1,0
444,563,1,0
444,1630,1,0
444,508,1,0
444,566,1,0
444,7589,1,1
444,7524,10,0
446,445,10,0
1625,445,1,0
445,446,10,0
445,7564,1,0
445,1625,1,0
768,446,1,0
446,768,1,0
732,447,3,0
999,447,3,0
1120,447,2,0
1971,447,1,0
5342,447,5,0
447,732,3,0
447,999,3,0
447,1120,2,0
447,1971,1,0
1265,448,5,0
1007,448,5,0
923,448,3,0
1962,448,2,0
1103,448,2,0
448,1265,5,0
448,1007,5,0
448,923,4,0
448,1103,2,0
448,1962,1,0
7587,449,2,0
1004,449,1,0
670,449,1,0
449,1004,1,0
449,670,1,0
449,7587,10,1
1246,450,5,0
7564,450,3,0
450,7564,3,0
598,451,2,0
695,451,1,0
555,451,1,0
5342,451,1,0
451,598,2,0
451,695,1,0
451,555,1,0
693,452,3,0
7565,452,2,0
689,452,1,0
1328,452,1,0
7603,452,1,0
452,7565,2,0
452,689,1,0
452,693,1,0
452,1328,1,0
452,7603,1,1
950,453,10,0
876,453,1,0
519,453,1,0
453,950,8,0
453,876,1,0
453,519,1,0
603,454,2,0
1592,454,1,0
1068,454,1,0
754,454,1,0
1149,454,1,0
454,603,5,0
454,1592,1,0
454,1068,1,0
454,754,1,0
454,1149,1,0
454,7552,1,0
690,455,5,0
954,455,1,0
636,455,1,0
455,690,5,0
455,5342,1,0
455,636,1,0
3035,456,8,0
1826,456,1,0
1335,456,1,0
1154,456,1,0
2979,456,1,0
456,1826,1,0
456,1335,1,0
456,1154,1,0
456,2979,1,0
1854,457,2,0
3133,457,2,0
2395,457,1,0
2297,457,1,0
457,3133,2,0
457,1854,2,0
457,2395,1,0
457,2297,1,0
525,458,10,0
974,458,1,0
7595,458,1,0
458,525,1,0
458,974,1,0
1199,459,5,0
617,459,2,0
1886,459,1,0
1884,459,1,0
1066,459,1,0
459,617,2,0
459,1066,2,0
459,1886,1,0
459,1884,1,0
1544,460,2,0
705,460,2,0
512,460,1,0
769,460,1,0
1855,460,1,0
1129,460,1,0
1366,460,1,0
1559,460,1,0
460,705,2,0
460,769,1,0
460,512,1,0
460,1855,1,0
460,1129,1,0
460,1366,1,0
460,1559,1,0
7419,461,8,0
601,462,2,0
3326,462,1,0
1379,462,1,0
1878,462,1,0
462,601,2,0
462,3326,1,0
462,1878,1,0
666,463,2,0
585,463,2,0
463,585,2,0
463,666,1,0
463,580,1,0
985,464,8,0
497,464,5,0
464,985,8,0
464,497,5,0
464,1898,3,0
652,465,8,0
559,465,5,0
465,652,8,0
465,560,5,0
465,559,5,0
658,466,1,0
654,466,1,0
466,658,1,0
466,654,1,0
2538,467,2,0
2537,467,1,0
467,2538,1,0
467,2537,1,0
467,701,10,0
502,468,2,0
468,502,2,0
468,7552,1,0
906,469,1,0
2336,469,9,0
1227,470,8,0
2546,470,1,0
470,2546,1,0
1652,472,2,0
1235,472,2,0
2480,472,1,0
472,1652,2,0
472,1235,2,0
472,2480,1,0
986,473,2,0
999,473,1,0
998,473,1,0
473,986,1,0
473,999,1,0
473,998,1,0
745,474,2,0
2901,474,2,0
1912,474,2,0
475,474,2,0
7394,474,1,0
2937,474,1,0
669,474,1,0
474,745,2,0
474,1912,2,0
474,475,2,0
474,7394,1,0
474,2937,1,0
474,2901,1,0
474,669,1,0
474,7603,10,1
7406,475,2,0
1627,475,1,0
1980,475,1,0
475,7406,3,0
475,1980,2,0
475,724,1,0
475,1627,1,0
2082,476,4,0
927,476,2,0
2569,476,2,0
2031,476,1,0
2567,476,1,0
1660,476,1,0
1111,476,1,0
476,927,2,0
476,2082,1,0
476,2031,1,0
476,2567,1,0
476,2569,1,0
476,1660,1,0
476,1111,1,0
867,477,8,0
577,477,3,0
608,477,1,0
1640,477,1,0
1662,477,1,0
477,867,8,0
477,577,3,0
477,608,3,0
477,1640,1,0
477,1662,1,0
988,478,3,0
7564,478,2,0
1249,478,1,0
2603,478,1,0
1675,478,1,0
858,478,1,0
2560,478,1,0
1431,478,1,0
920,478,1,0
5342,478,3,0
478,7564,2,0
478,988,2,0
478,1249,1,0
478,2603,1,0
478,1675,1,0
478,858,1,0
478,2560,1,0
478,920,1,0
478,1431,1,0
1699,479,3,0
7564,479,3,0
479,1699,3,0
479,7564,3,0
7564,480,2,0
1117,480,1,0
7533,480,1,0
2065,480,1,0
2038,480,1,0
480,7564,3,0
480,1117,1,0
480,2065,1,0
480,2038,1,0
480,1107,1,0
480,7533,10,0
628,481,10,0
1273,481,2,0
481,628,2,0
481,1273,2,0
7389,482,1,0
7603,482,1,0
482,7603,2,1
482,7389,1,0
2994,483,1,0
483,2994,1,0
1568,484,1,0
1059,484,1,0
484,526,1,0
484,1568,1,0
484,1059,1,0
484,1322,2,0
485,7331,1,0
635,486,5,0
2223,486,1,0
486,635,5,0
486,2223,1,0
798,487,2,0
7512,487,1,0
687,487,1,0
487,798,2,0
487,7512,1,0
487,687,1,0
1565,488,8,0
597,488,1,0
705,488,1,0
491,488,1,0
488,1565,4,0
488,972,1,0
488,597,1,0
488,705,1,0
488,1321,1,0
488,491,1,0
1507,490,3,0
1541,490,1,0
650,490,1,0
490,1507,3,0
490,1541,1,0
490,650,1,0
1221,491,2,0
520,491,2,0
1514,491,2,0
2233,491,2,0
1039,491,2,0
839,491,2,0
876,491,1,0
801,491,1,0
824,491,2,0
7518,491,2,0
2336,491,3,0
1147,491,3,0
491,7415,3,0
491,520,3,0
491,684,2,0
491,1321,2,0
491,1221,2,0
491,1752,2,0
491,1514,2,0
491,2233,2,0
491,839,2,0
491,1622,1,0
491,1351,1,0
491,1388,1,0
491,7580,1,1
491,7552,1,0
491,876,1,0
491,1039,1,0
491,801,1,0
491,824,1,0
491,2336,2,0
491,7602,10,1
491,7601,10,1
491,7599,10,1
491,7598,10,1
491,7604,10,1
491,7518,10,0
491,7603,10,1
525,493,10,0
617,493,2,0
1538,493,2,0
752,493,1,0
493,525,1,0
493,1538,1,0
493,752,1,0
1421,494,3,0
1860,494,3,0
557,494,1,0
666,494,1,0
494,1421,2,0
494,557,1,0
494,1860,1,0
758,495,5,0
1377,495,1,0
495,758,5,0
495,1377,2,0
7558,496,10,0
3340,496,1,0
3320,496,1,0
496,3340,1,0
496,3320,1,0
496,7558,1,0
1178,497,7,0
2336,498,3,0
1074,498,1,0
2293,498,1,0
651,498,1,0
708,498,10,0
498,2336,2,0
498,1396,1,0
498,7384,1,0
498,708,1,0
498,7560,1,0
1907,499,10,0
605,499,3,0
906,499,1,0
499,1907,3,0
499,2433,1,0
499,605,1,0
1425,500,1,0
500,1425,1,0
1102,501,2,0
7375,501,1,0
501,794,10,0
501,1102,2,0
533,502,3,0
716,502,2,0
502,7552,7,0
502,716,4,0
502,533,4,0
1109,504,2,0
2593,504,1,0
608,504,1,0
995,504,1,0
504,1109,2,0
504,2593,1,0
504,608,1,0
504,995,1,0
669,505,3,0
7603,505,1,0
1432,505,1,0
993,505,1,0
7424,505,1,0
505,669,2,0
505,7603,1,1
505,1432,1,0
505,993,1,0
505,7424,1,0
7375,506,1,0
506,7375,5,0
566,507,3,0
535,507,2,0
583,507,1,0
2104,507,1,0
1985,507,1,0
7371,507,1,0
609,507,1,0
5342,507,3,0
507,566,3,0
507,535,2,0
507,583,1,0
507,2104,1,0
507,1985,1,0
507,7589,1,1
507,7371,1,0
507,609,1,0
1957,508,1,0
609,508,1,0
508,1957,1,0
508,609,1,0
508,7589,10,1
2345,509,1,0
1157,509,1,0
878,509,1,0
1000,509,1,0
2548,509,1,0
509,1000,5,0
509,2345,2,0
509,1157,1,0
509,878,1,0
509,2548,1,0
510,1679,2,0
2037,511,10,0
568,511,1,0
612,511,1,0
511,2037,1,0
511,568,1,0
511,612,1,0
798,513,1,0
945,513,1,0
2539,513,1,0
1978,513,1,0
513,1751,2,0
513,798,1,0
513,945,1,0
513,2539,1,0
513,1978,1,0
1432,514,2,0
2030,514,2,0
2658,514,1,0
2045,514,1,0
1224,514,1,0
514,2030,2,0
514,2658,1,0
514,2045,1,0
514,1224,1,0
514,1432,1,0
2077,515,1,0
619,515,1,0
515,2077,1,0
1291,516,10,0
1136,516,1,0
729,516,1,0
5342,516,3,0
516,1291,5,0
516,547,2,0
516,729,1,0
518,517,4,0
517,7603,10,1
2191,518,1,0
737,518,1,0
1859,518,10,0
518,737,5,0
518,2191,1,0
745,519,2,0
1164,519,1,0
1288,519,1,0
2899,519,1,0
946,519,1,0
519,745,2,0
519,1164,1,0
519,1288,1,0
519,2899,1,0
519,946,1,0
2973,520,1,0
520,2973,1,0
754,522,3,0
883,522,1,0
1337,522,1,0
5342,522,1,0
1156,522,1,0
522,883,1,0
522,1337,1,0
522,5342,1,0
522,1156,1,0
523,1341,4,0
819,525,10,0
644,525,1,0
525,644,10,0
525,819,10,0
7591,526,2,0
904,526,1,0
526,7591,2,1
526,3216,1,0
526,904,1,0
526,1826,1,0
6792,527,10,0
1584,527,7,0
527,1584,5,0
527,6792,1,0
7591,528,4,0
1586,528,1,0
528,7591,4,1
528,1586,1,0
677,529,3,0
1154,529,2,0
2316,529,1,0
747,529,1,0
1221,529,1,0
1210,529,1,0
2529,529,1,0
992,529,1,0
529,677,3,0
529,2316,2,0
529,1154,2,0
529,747,1,0
529,1221,1,0
529,1210,1,0
529,2529,1,0
529,992,1,0
650,530,1,0
1798,530,1,0
530,650,1,0
530,1798,1,0
1633,531,2,0
840,531,2,0
1095,531,1,0
774,531,1,0
7327,531,1,0
531,840,2,0
531,1633,1,0
531,1095,1,0
531,774,1,0
531,7327,1,0
7400,532,10,0
1119,532,1,0
532,2665,1,0
532,1119,1,0
532,7400,1,0
776,533,10,0
533,776,10,0
912,534,2,0
2474,534,1,0
2460,534,1,0
534,912,2,0
534,2859,1,0
534,2474,1,0
534,2460,1,0
534,7582,10,1
912,535,1,0
536,535,1,0
654,535,1,0
3516,535,1,0
535,912,1,0
535,536,1,0
535,654,1,0
535,3516,1,0
7596,536,2,0
668,536,2,0
612,536,2,0
2643,536,1,0
1237,536,1,0
1965,536,1,0
538,536,1,0
1623,536,1,0
992,536,1,0
7371,536,1,0
3516,536,1,0
5342,536,3,0
536,612,2,0
536,2643,1,0
536,2614,1,0
536,668,1,0
536,1237,1,0
536,1965,1,0
536,538,1,0
536,1623,1,0
536,992,1,0
536,7371,1,0
536,3516,1,0
536,7596,10,1
1088,537,2,0
537,1088,2,0
726,538,10,0
1241,538,2,0
852,539,10,0
1639,539,2,0
854,539,1,0
539,852,5,0
539,1639,3,0
539,854,1,0
863,540,1,0
2591,540,1,0
986,540,1,0
1659,540,1,0
540,863,1,0
540,2591,1,0
540,986,1,0
540,1659,1,0
1262,541,4,0
1627,541,2,0
1122,541,2,0
1260,541,2,0
2026,541,2,0
732,541,1,0
1638,541,1,0
2071,541,1,0
2068,541,1,0
911,541,1,0
7519,541,10,0
541,1262,4,0
541,1627,2,0
541,1122,2,0
541,1260,2,0
541,2026,2,0
541,732,1,0
541,1638,1,0
541,2071,1,0
541,911,1,0
541,7519,10,0
629,542,2,0
2755,542,1,0
1638,542,1,0
1276,542,1,0
542,2755,1,0
542,1638,1,0
542,1276,1,0
542,629,1,0
542,7557,5,0
792,543,1,0
543,792,1,0
7547,544,2,0
563,544,1,0
544,563,1,0
544,7547,1,0
544,926,5,0
7603,546,2,0
734,546,2,0
7375,546,1,0
546,7603,5,1
546,734,2,0
1294,547,4,0
585,547,1,0
1484,547,1,0
777,547,1,0
796,547,1,0
1737,547,1,0
2146,547,1,0
547,1294,3,0
547,585,1,0
547,1484,1,0
547,777,1,0
547,796,1,0
547,1737,1,0
7603,548,2,0
7595,548,1,0
1157,548,1,0
548,7603,5,1
548,1349,1,0
548,1157,1,0
1379,549,1,0
1579,549,1,0
549,7603,2,1
549,1579,1,0
553,550,1,0
2910,550,1,0
550,553,1,0
550,2910,1,0
708,551,3,0
1351,551,1,0
551,708,3,0
1513,552,4,0
552,1311,4,0
3252,553,1,0
3249,553,1,0
1561,553,1,0
3243,553,1,0
3153,553,1,0
1543,553,1,0
3090,553,1,0
2231,553,1,0
693,553,1,0
553,3252,1,0
553,3249,1,0
553,1561,1,0
553,3243,1,0
553,3153,1,0
553,1543,1,0
553,3090,1,0
553,2231,1,0
553,1321,1,0
553,693,1,0
553,7603,10,1
600,554,10,0
1523,554,1,0
554,600,10,0
1058,555,1,0
762,555,1,0
555,1035,3,0
559,652,5,0
559,560,5,0
2590,561,1,0
561,1087,1,0
561,2590,1,0
1466,562,1,0
562,780,3,0
562,1466,1,0
773,563,2,0
7550,563,2,0
1413,563,1,0
563,773,2,0
563,7550,2,0
563,1413,1,0
748,564,1,0
1618,564,1,0
7552,564,1,0
564,1618,1,0
564,7552,1,0
564,655,1,0
564,748,10,0
1088,565,1,0
565,1088,1,0
716,566,1,0
911,566,1,0
566,716,2,0
566,911,1,0
939,568,1,0
925,568,1,0
1633,568,1,0
568,939,1,0
568,925,1,0
568,657,1,0
568,1633,1,0
584,569,10,0
569,584,10,0
863,570,1,0
1249,570,1,0
1101,570,1,0
570,1249,2,0
570,863,1,0
570,1101,1,0
1281,571,5,0
780,571,5,0
1474,571,2,0
1103,571,1,0
571,1281,5,0
571,780,5,0
571,1474,2,0
571,1103,1,0
859,573,5,0
1001,573,1,0
573,859,3,0
573,1001,1,0
7564,574,3,0
857,574,2,0
1628,574,1,0
725,574,1,0
669,574,1,0
574,7564,5,0
574,857,3,0
574,725,1,0
574,669,1,0
616,575,3,0
2040,575,2,0
2039,575,2,0
1435,575,2,0
856,575,2,0
849,575,1,0
575,856,5,0
575,849,3,0
575,616,3,0
575,2040,2,0
575,2039,2,0
575,1435,2,0
579,576,9,0
7564,576,3,0
7550,576,1,0
576,579,10,0
576,7564,3,0
576,7550,1,0
614,577,10,0
1693,577,1,0
577,614,10,0
577,1693,1,0
577,7576,5,1
727,578,6,0
860,578,1,0
994,578,1,0
578,727,6,0
578,994,2,0
578,860,1,0
578,2027,1,0
619,579,1,0
671,579,1,0
579,619,1,0
579,671,1,0
2705,580,1,0
2681,580,1,0
1001,580,1,0
865,580,1,0
580,2681,1,0
580,2705,1,0
580,1001,1,0
580,865,1,0
1691,582,10,0
628,583,10,0
583,628,1,0
1268,584,2,0
1716,584,1,0
584,1268,2,0
1859,585,1,0
7410,585,1,0
585,798,2,0
585,1859,1,0
585,7410,1,0
585,7600,5,1
585,7604,10,1
592,586,1,0
1283,586,1,0
2753,586,1,0
586,592,1,0
586,1283,1,0
586,2753,1,0
1167,587,2,0
3357,587,1,0
614,587,1,0
787,587,1,0
7603,587,1,0
587,3357,1,0
587,1167,1,0
587,614,1,0
587,787,1,0
587,7603,1,1
798,588,2,0
1161,588,1,0
796,588,1,0
1740,588,1,0
7603,588,1,0
588,798,2,0
588,7603,2,1
588,796,1,0
588,1740,1,0
2154,589,5,0
1736,589,1,0
589,2154,2,0
589,1736,1,0
6878,590,10,0
614,590,1,0
590,6878,10,0
590,614,2,0
7565,591,2,0
1802,591,1,0
591,7565,2,0
591,1802,1,0
591,7528,10,0
1150,592,1,0
592,1150,1,0
1762,593,1,0
635,593,1,0
593,635,1,0
593,7441,9,0
593,7397,10,0
1582,594,1,0
1522,594,1,0
594,1582,1,0
594,1522,1,0
880,595,9,0
1032,595,2,0
595,880,9,0
595,1032,1,0
645,596,1,0
596,645,1,0
812,597,2,0
1862,597,2,0
1848,597,2,0
2354,597,1,0
1533,597,1,0
965,597,1,0
1851,597,1,0
597,812,2,0
597,1862,2,0
597,2354,1,0
597,1533,1,0
597,965,1,0
597,1848,1,0
597,1851,1,0
673,598,3,0
3258,598,1,0
2318,598,1,0
598,673,3,0
598,3219,1,0
598,3258,1,0
598,2318,1,0
598,5342,1,0
1188,599,3,0
1532,599,1,0
2320,599,1,0
1537,599,1,0
599,1188,3,0
599,2320,1,0
599,1537,1,0
7575,602,1,0
702,602,1,0
602,7575,1,0
602,702,1,0
1382,603,2,0
1199,603,2,0
7521,603,1,0
1009,603,1,0
603,1382,2,0
603,7521,2,0
603,1199,2,0
603,1009,1,0
603,7552,10,0
834,604,10,0
1202,604,1,0
604,834,10,0
604,1202,1,0
1202,605,2,0
2336,605,2,0
3410,605,1,0
605,1554,2,0
605,2336,2,0
605,2431,1,0
7569,606,10,0
1601,606,1,0
606,1601,1,0
607,769,1,0
921,608,5,0
995,608,2,0
608,921,5,0
608,995,2,0
1243,609,2,0
1093,609,1,0
1089,609,1,0
609,1243,2,0
609,1093,1,0
609,1089,1,0
641,610,2,0
2009,610,1,0
610,641,2,0
665,611,5,0
1104,611,2,0
667,611,1,0
780,611,1,0
1962,611,1,0
2517,611,1,0
2505,611,1,0
915,611,1,0
611,665,2,0
611,667,1,0
611,780,1,0
611,1962,1,0
611,2517,1,0
611,2505,1,0
611,1104,1,0
611,915,1,0
676,612,3,0
616,612,2,0
1669,612,1,0
1638,612,1,0
612,676,3,0
612,616,2,0
612,1669,1,0
612,1638,1,0
876,613,1,0
738,613,1,0
613,876,1,0
613,1337,1,0
613,738,1,0
647,614,3,0
1166,614,3,0
1882,614,2,0
707,614,1,0
2068,614,1,0
1108,614,1,0
